  0.11000000E+02  0.15024290E+01  0.25476860E+00  0.80037074E-04  0.10000000E+01  0.16398857E-05  0.79577215E-07  0.19365436E+01 -0.55159239E-01  0.27007542E-01 -0.12071312E+04  0.56626989E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24343505E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80971025E+05  0.12511397E+05  0.97094330E+08  0.00000000E+00  0.59827836E+04  0.13746566E-04
  0.12000000E+02  0.15024291E+01  0.25476860E+00  0.83940396E-04  0.10000000E+01  0.17163841E-05  0.76498423E-07  0.19365434E+01 -0.55160077E-01  0.27007395E-01 -0.12071300E+04  0.56626845E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24343443E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80970635E+05  0.12511049E+05  0.97094298E+08  0.00000000E+00  0.59827777E+04  0.13746566E-04
  0.13000000E+02  0.15024292E+01  0.25476860E+00  0.87698395E-04  0.10000000E+01  0.17902045E-05  0.73820421E-07  0.19365431E+01 -0.55160884E-01  0.27007254E-01 -0.12071288E+04  0.56626707E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24343383E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80970258E+05  0.12510715E+05  0.97094266E+08  0.00000000E+00  0.59827721E+04  0.13746566E-04
  0.14000000E+02  0.15024293E+01  0.25476860E+00  0.91328224E-04  0.10000000E+01  0.18616696E-05  0.71465083E-07  0.19365429E+01 -0.55161663E-01  0.27007118E-01 -0.12071277E+04  0.56626573E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24343326E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80969895E+05  0.12510391E+05  0.97094236E+08  0.00000000E+00  0.59827666E+04  0.13746566E-04
  0.15000000E+02  0.15024293E+01  0.25476860E+00  0.94851581E-04  0.10000000E+01  0.19310442E-05  0.69374615E-07  0.19365426E+01 -0.55162419E-01  0.27006985E-01 -0.12071267E+04  0.56626443E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24343270E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80969543E+05  0.12510077E+05  0.97094207E+08  0.00000000E+00  0.59827613E+04  0.13746566E-04
  0.16000000E+02  0.15024294E+01  0.25476860E+00  0.98271168E-04  0.10000000E+01  0.19985516E-05  0.67507355E-07  0.19365424E+01 -0.55163154E-01  0.27006857E-01 -0.12071256E+04  0.56626316E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24343215E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80969200E+05  0.12509772E+05  0.97094178E+08  0.00000000E+00  0.59827561E+04  0.13746566E-04
  0.17000000E+02  0.15024295E+01  0.25476860E+00  0.10160619E-03  0.99999999E+00  0.20643785E-05  0.65826970E-07  0.19365422E+01 -0.55163870E-01  0.27006732E-01 -0.12071246E+04  0.56626193E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24343163E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80968867E+05  0.12509475E+05  0.97094150E+08  0.00000000E+00  0.59827511E+04  0.13746566E-04
  0.18000000E+02  0.15024295E+01  0.25476860E+00  0.10486300E-03  0.99999999E+00  0.21286862E-05  0.64307667E-07  0.19365419E+01 -0.55164568E-01  0.27006610E-01 -0.12071236E+04  0.56626073E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24343111E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80968541E+05  0.12509186E+05  0.97094123E+08  0.00000000E+00  0.59827462E+04  0.13746566E-04
  0.19000000E+02  0.15024296E+01  0.25476860E+00  0.10803679E-03  0.99999999E+00  0.21916103E-05  0.62924096E-07  0.19365417E+01 -0.55165251E-01  0.27006490E-01 -0.12071227E+04  0.56625956E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24343060E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80968223E+05  0.12508902E+05  0.97094096E+08  0.00000000E+00  0.59827414E+04  0.13746566E-04
  0.20000000E+02  0.15024297E+01  0.25476860E+00  0.11115500E-03  0.99999999E+00  0.22532726E-05  0.61662298E-07  0.19365415E+01 -0.55165920E-01  0.27006373E-01 -0.12071217E+04  0.56625841E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24343011E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80967911E+05  0.12508625E+05  0.97094070E+08  0.00000000E+00  0.59827367E+04  0.13746566E-04
  0.21000000E+02  0.15024297E+01  0.25476860E+00  0.11421011E-03  0.99999999E+00  0.23137773E-05  0.60504717E-07  0.19365413E+01 -0.55166576E-01  0.27006259E-01 -0.12071208E+04  0.56625728E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342963E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80967605E+05  0.12508353E+05  0.97094045E+08  0.00000000E+00  0.59827321E+04  0.13746567E-04
  0.22000000E+02  0.15024298E+01  0.25476860E+00  0.11720683E-03  0.99999999E+00  0.23732163E-05  0.59438938E-07  0.19365411E+01 -0.55167220E-01  0.27006146E-01 -0.12071199E+04  0.56625618E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342915E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80967305E+05  0.12508085E+05  0.97094020E+08  0.00000000E+00  0.59827276E+04  0.13746567E-04
  0.23000000E+02  0.15024298E+01  0.25476860E+00  0.12015798E-03  0.99999999E+00  0.24316721E-05  0.58455851E-07  0.19365409E+01 -0.55167853E-01  0.27006035E-01 -0.12071190E+04  0.56625509E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342868E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80967010E+05  0.12507823E+05  0.97093995E+08  0.00000000E+00  0.59827231E+04  0.13746567E-04
  0.24000000E+02  0.15024299E+01  0.25476860E+00  0.12305517E-03  0.99999999E+00  0.24892172E-05  0.57545120E-07  0.19365407E+01 -0.55168475E-01  0.27005926E-01 -0.12071181E+04  0.56625402E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342822E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80966720E+05  0.12507564E+05  0.97093971E+08  0.00000000E+00  0.59827188E+04  0.13746567E-04
  0.25000000E+02  0.15024300E+01  0.25476860E+00  0.12591031E-03  0.99999999E+00  0.25459177E-05  0.56700504E-07  0.19365405E+01 -0.55169088E-01  0.27005819E-01 -0.12071172E+04  0.56625296E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342777E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80966434E+05  0.12507310E+05  0.97093947E+08  0.00000000E+00  0.59827144E+04  0.13746567E-04
  0.26000000E+02  0.15024300E+01  0.25476860E+00  0.12872867E-03  0.99999999E+00  0.26018322E-05  0.55914489E-07  0.19365403E+01 -0.55169693E-01  0.27005713E-01 -0.12071164E+04  0.56625192E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342732E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80966153E+05  0.12507059E+05  0.97093924E+08  0.00000000E+00  0.59827102E+04  0.13746567E-04
  0.27000000E+02  0.15024301E+01  0.25476860E+00  0.13150203E-03  0.99999999E+00  0.26570132E-05  0.55181032E-07  0.19365401E+01 -0.55170289E-01  0.27005609E-01 -0.12071155E+04  0.56625090E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342688E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80965875E+05  0.12506812E+05  0.97093900E+08  0.00000000E+00  0.59827060E+04  0.13746567E-04
  0.28000000E+02  0.15024301E+01  0.25476860E+00  0.13424500E-03  0.99999999E+00  0.27115101E-05  0.54496822E-07  0.19365399E+01 -0.55170878E-01  0.27005506E-01 -0.12071147E+04  0.56624989E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342645E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80965600E+05  0.12506567E+05  0.97093877E+08  0.00000000E+00  0.59827019E+04  0.13746567E-04
  0.29000000E+02  0.15024302E+01  0.25476860E+00  0.13695484E-03  0.99999999E+00  0.27653663E-05  0.53856277E-07  0.19365397E+01 -0.55171459E-01  0.27005404E-01 -0.12071139E+04  0.56624889E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342602E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80965329E+05  0.12506326E+05  0.97093855E+08  0.00000000E+00  0.59826978E+04  0.13746567E-04
  0.30000000E+02  0.15024302E+01  0.25476860E+00  0.13963266E-03  0.99999999E+00  0.28186223E-05  0.53255979E-07  0.19365396E+01 -0.55172034E-01  0.27005304E-01 -0.12071130E+04  0.56624790E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342559E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80965061E+05  0.12506088E+05  0.97093832E+08  0.00000000E+00  0.59826938E+04  0.13746567E-04
  0.31000000E+02  0.15024303E+01  0.25476860E+00  0.14228134E-03  0.99999999E+00  0.28713145E-05  0.52692180E-07  0.19365394E+01 -0.55172603E-01  0.27005204E-01 -0.12071122E+04  0.56624692E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342517E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80964796E+05  0.12505852E+05  0.97093810E+08  0.00000000E+00  0.59826898E+04  0.13746567E-04
  0.32000000E+02  0.15024303E+01  0.25476860E+00  0.14490163E-03  0.99999999E+00  0.29234768E-05  0.52162272E-07  0.19365392E+01 -0.55173166E-01  0.27005106E-01 -0.12071114E+04  0.56624595E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342476E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80964534E+05  0.12505618E+05  0.97093788E+08  0.00000000E+00  0.59826858E+04  0.13746567E-04
  0.33000000E+02  0.15024304E+01  0.25476860E+00  0.14750162E-03  0.99999999E+00  0.29751411E-05  0.51664320E-07  0.19365390E+01 -0.55173723E-01  0.27005009E-01 -0.12071106E+04  0.56624500E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342434E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80964274E+05  0.12505387E+05  0.97093767E+08  0.00000000E+00  0.59826819E+04  0.13746567E-04
  0.34000000E+02  0.15024304E+01  0.25476860E+00  0.15006984E-03  0.99999999E+00  0.30263355E-05  0.51194452E-07  0.19365389E+01 -0.55174275E-01  0.27004912E-01 -0.12071099E+04  0.56624405E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342394E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80964017E+05  0.12505158E+05  0.97093745E+08  0.00000000E+00  0.59826780E+04  0.13746567E-04
  0.35000000E+02  0.15024305E+01  0.25476860E+00  0.15261739E-03  0.99999999E+00  0.30770872E-05  0.50751634E-07  0.19365387E+01 -0.55174823E-01  0.27004816E-01 -0.12071091E+04  0.56624311E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342353E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80963762E+05  0.12504931E+05  0.97093724E+08  0.00000000E+00  0.59826742E+04  0.13746567E-04
  0.36000000E+02  0.15024305E+01  0.25476860E+00  0.15514673E-03  0.99999999E+00  0.31274207E-05  0.50333558E-07  0.19365385E+01 -0.55175365E-01  0.27004721E-01 -0.12071083E+04  0.56624217E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342313E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80963509E+05  0.12504705E+05  0.97093703E+08  0.00000000E+00  0.59826704E+04  0.13746567E-04
  0.37000000E+02  0.15024306E+01  0.25476860E+00  0.15765020E-03  0.99999999E+00  0.31773592E-05  0.49938494E-07  0.19365383E+01 -0.55175903E-01  0.27004627E-01 -0.12071076E+04  0.56624125E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342273E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80963258E+05  0.12504482E+05  0.97093682E+08  0.00000000E+00  0.59826666E+04  0.13746567E-04
  0.38000000E+02  0.15024306E+01  0.25476860E+00  0.16014004E-03  0.99999999E+00  0.32269248E-05  0.49565547E-07  0.19365382E+01 -0.55176437E-01  0.27004534E-01 -0.12071068E+04  0.56624033E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342234E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80963009E+05  0.12504260E+05  0.97093661E+08  0.00000000E+00  0.59826628E+04  0.13746567E-04
  0.39000000E+02  0.15024307E+01  0.25476860E+00  0.16261172E-03  0.99999999E+00  0.32761370E-05  0.49212244E-07  0.19365380E+01 -0.55176968E-01  0.27004441E-01 -0.12071060E+04  0.56623942E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342195E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80962762E+05  0.12504040E+05  0.97093640E+08  0.00000000E+00  0.59826591E+04  0.13746567E-04
  0.40000000E+02  0.15024307E+01  0.25476860E+00  0.16505947E-03  0.99999999E+00  0.33250150E-05  0.48877952E-07  0.19365378E+01 -0.55177494E-01  0.27004349E-01 -0.12071053E+04  0.56623852E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342156E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80962517E+05  0.12503822E+05  0.97093620E+08  0.00000000E+00  0.59826554E+04  0.13746567E-04
  0.41000000E+02  0.15024308E+01  0.25476860E+00  0.16749771E-03  0.99999999E+00  0.33735765E-05  0.48561488E-07  0.19365377E+01 -0.55178017E-01  0.27004258E-01 -0.12071046E+04  0.56623762E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342117E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80962273E+05  0.12503605E+05  0.97093599E+08  0.00000000E+00  0.59826517E+04  0.13746567E-04
  0.42000000E+02  0.15024308E+01  0.25476860E+00  0.16991829E-03  0.99999999E+00  0.34218382E-05  0.48261735E-07  0.19365375E+01 -0.55178537E-01  0.27004167E-01 -0.12071038E+04  0.56623672E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342079E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80962031E+05  0.12503389E+05  0.97093579E+08  0.00000000E+00  0.59826481E+04  0.13746567E-04
  0.43000000E+02  0.15024309E+01  0.25476860E+00  0.17232428E-03  0.99999999E+00  0.34698152E-05  0.47977041E-07  0.19365373E+01 -0.55179054E-01  0.27004076E-01 -0.12071031E+04  0.56623584E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342041E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80961790E+05  0.12503175E+05  0.97093559E+08  0.00000000E+00  0.59826444E+04  0.13746567E-04
  0.44000000E+02  0.15024309E+01  0.25476860E+00  0.17471637E-03  0.99999998E+00  0.35175230E-05  0.47707792E-07  0.19365372E+01 -0.55179567E-01  0.27003987E-01 -0.12071024E+04  0.56623495E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24342003E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80961551E+05  0.12502962E+05  0.97093539E+08  0.00000000E+00  0.59826408E+04  0.13746567E-04
  0.45000000E+02  0.15024310E+01  0.25476860E+00  0.17709423E-03  0.99999998E+00  0.35649752E-05  0.47452141E-07  0.19365370E+01 -0.55180078E-01  0.27003897E-01 -0.12071016E+04  0.56623407E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24341965E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80961313E+05  0.12502750E+05  0.97093519E+08  0.00000000E+00  0.59826372E+04  0.13746567E-04
  0.46000000E+02  0.15024310E+01  0.25476860E+00  0.17946546E-03  0.99999998E+00  0.36121851E-05  0.47209954E-07  0.19365368E+01 -0.55180586E-01  0.27003808E-01 -0.12071009E+04  0.56623320E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24341927E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80961076E+05  0.12502539E+05  0.97093499E+08  0.00000000E+00  0.59826337E+04  0.13746567E-04
  0.47000000E+02  0.15024311E+01  0.25476860E+00  0.18181549E-03  0.99999998E+00  0.36591647E-05  0.46979561E-07  0.19365367E+01 -0.55181092E-01  0.27003720E-01 -0.12071002E+04  0.56623233E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24341890E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80960840E+05  0.12502329E+05  0.97093480E+08  0.00000000E+00  0.59826301E+04  0.13746568E-04
  0.48000000E+02  0.15024311E+01  0.25476860E+00  0.18415900E-03  0.99999998E+00  0.37059262E-05  0.46761526E-07  0.19365365E+01 -0.55181595E-01  0.27003632E-01 -0.12070995E+04  0.56623147E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24341853E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80960606E+05  0.12502120E+05  0.97093460E+08  0.00000000E+00  0.59826266E+04  0.13746568E-04
  0.49000000E+02  0.15024312E+01  0.25476860E+00  0.18649429E-03  0.99999998E+00  0.37524808E-05  0.46554595E-07  0.19365364E+01 -0.55182096E-01  0.27003544E-01 -0.12070988E+04  0.56623061E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24341816E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80960372E+05  0.12501913E+05  0.97093441E+08  0.00000000E+00  0.59826231E+04  0.13746568E-04
  0.50000000E+02  0.15024312E+01  0.25476860E+00  0.18881594E-03  0.99999998E+00  0.37988393E-05  0.46358481E-07  0.19365362E+01 -0.55182594E-01  0.27003457E-01 -0.12070981E+04  0.56622975E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24341779E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80960140E+05  0.12501706E+05  0.97093421E+08  0.00000000E+00  0.59826195E+04  0.13746568E-04
  0.51000000E+02  0.15024313E+01  0.25476860E+00  0.19113159E-03  0.99999998E+00  0.38450114E-05  0.46172067E-07  0.19365360E+01 -0.55183091E-01  0.27003370E-01 -0.12070974E+04  0.56622890E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24341742E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80959909E+05  0.12501500E+05  0.97093402E+08  0.00000000E+00  0.59826161E+04  0.13746568E-04
  0.52000000E+02  0.15024313E+01  0.25476860E+00  0.19342855E-03  0.99999998E+00  0.38910071E-05  0.45995708E-07  0.19365359E+01 -0.55183586E-01  0.27003284E-01 -0.12070967E+04  0.56622805E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24341706E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80959678E+05  0.12501294E+05  0.97093383E+08  0.00000000E+00  0.59826126E+04  0.13746568E-04
  0.53000000E+02  0.15024314E+01  0.25476860E+00  0.19573020E-03  0.99999998E+00  0.39368351E-05  0.45828062E-07  0.19365357E+01 -0.55184079E-01  0.27003198E-01 -0.12070960E+04  0.56622720E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24341669E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80959448E+05  0.12501090E+05  0.97093363E+08  0.00000000E+00  0.59826091E+04  0.13746568E-04
  0.54000000E+02  0.15024314E+01  0.25476860E+00  0.19801763E-03  0.99999998E+00  0.39825050E-05  0.45669837E-07  0.19365356E+01 -0.55184570E-01  0.27003112E-01 -0.12070953E+04  0.56622635E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24341633E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80959219E+05  0.12500886E+05  0.97093344E+08  0.00000000E+00  0.59826057E+04  0.13746568E-04
  0.55000000E+02  0.15024314E+01  0.25476860E+00  0.20029616E-03  0.99999998E+00  0.40280244E-05  0.45519462E-07  0.19365354E+01 -0.55185059E-01  0.27003026E-01 -0.12070946E+04  0.56622551E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24341597E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80958991E+05  0.12500683E+05  0.97093325E+08  0.00000000E+00  0.59826022E+04  0.13746568E-04
  0.56000000E+02  0.15024315E+01  0.25476860E+00  0.20256859E-03  0.99999998E+00  0.40734016E-05  0.45377127E-07  0.19365353E+01 -0.55185547E-01  0.27002941E-01 -0.12070939E+04  0.56622467E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24341561E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80958764E+05  0.12500480E+05  0.97093306E+08  0.00000000E+00  0.59825988E+04  0.13746568E-04
  0.57000000E+02  0.15024315E+01  0.25476860E+00  0.20483407E-03  0.99999998E+00  0.41186443E-05  0.45242735E-07  0.19365351E+01 -0.55186034E-01  0.27002856E-01 -0.12070932E+04  0.56622384E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24341525E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80958537E+05  0.12500279E+05  0.97093287E+08  0.00000000E+00  0.59825954E+04  0.13746568E-04
  0.58000000E+02  0.15024316E+01  0.25476860E+00  0.20709055E-03  0.99999998E+00  0.41637597E-05  0.45115390E-07  0.19365349E+01 -0.55186519E-01  0.27002771E-01 -0.12070925E+04  0.56622300E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24341489E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80958311E+05  0.12500077E+05  0.97093268E+08  0.00000000E+00  0.59825920E+04  0.13746568E-04
  0.59000000E+02  0.15024316E+01  0.25476860E+00  0.20934580E-03  0.99999998E+00  0.42087550E-05  0.44995296E-07  0.19365348E+01 -0.55187002E-01  0.27002687E-01 -0.12070918E+04  0.56622217E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24341453E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80958086E+05  0.12499877E+05  0.97093250E+08  0.00000000E+00  0.59825886E+04  0.13746568E-04
  0.60000000E+02  0.15024317E+01  0.25476860E+00  0.21159519E-03  0.99999998E+00  0.42536371E-05  0.44882153E-07  0.19365346E+01 -0.55187485E-01  0.27002602E-01 -0.12070911E+04  0.56622134E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24341418E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80957861E+05  0.12499676E+05  0.97093231E+08  0.00000000E+00  0.59825852E+04  0.13746568E-04
  0.61000000E+02  0.15024317E+01  0.25476860E+00  0.21383291E-03  0.99999998E+00  0.42984120E-05  0.44774873E-07  0.19365345E+01 -0.55187966E-01  0.27002518E-01 -0.12070905E+04  0.56622052E-02  0.00000000E+00  0.00000000E+00  0.14329742E+06  0.24341382E+03  0.22755000E+03  0.00000000E+00  0.00000000E+00  0.80957637E+05  0.12499477E+05  0.97093212E+08  0.00000000E+00  0.59825818E+04  0.13746568E-04
